Date,Site,Hi_Lo,Replicate,TransectDepth,Pelagic_Benthic,Length,CommonName,Sex,Family,Genus,Species,Latin,a,b,abSource
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,12,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,11,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,10,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,9,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,5,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,12,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,4,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,4,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,12,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,5,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,11,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass One,24,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass One,26,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,12,Kelp Greenling,,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0000418,3.198,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,10,Kelp Greenling,,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0000418,3.198,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,10,Kelp Greenling,,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0000418,3.198,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,26,Kelp Greenling,M,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.00003586,3.225,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass Two,4,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass Two,5,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
18-Oct-19,Porlier,Hi,1,3,Pass Two,25,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,28,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,31,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
18-Oct-19,Porlier,Hi,1,3,Pass Two,26,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,Burial,Hi,1,15,Pass Two,7,Grunt Sculpin,,Rhamphocottidae,Rhamphocottus ,richardsonii ,Rhamphocottus richardsonii ,0.01,3.04,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,10,Sailfin Sculpin,,Hemitripteridae,Nautichthys ,oculofasciatus,Nautichthys oculofasciatus,0.00457,3.11,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,8,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,7,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,7,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,5,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,9,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,9,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,7,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,8,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,15,Pass Two,7,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,3,Pass One,12,Kelp Greenling,,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0000418,3.198,California Fish and Game Fish Bulletin 177
9-Nov-19,Burial,Hi,1,3,Pass One,35,Kelp Greenling,,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0000418,3.198,California Fish and Game Fish Bulletin 177
9-Nov-19,Burial,Hi,1,3,Pass One,16,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,5,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,8,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,6,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,7,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,16,Whitespotted Greenling,,Hexagrammidae,Hexagrammos ,stelleri ,Hexagrammos stelleri ,0.00692,3.16,FishBase
9-Nov-19,Burial,Hi,1,3,Pass Two,14,Whitespotted Greenling,,Hexagrammidae,Hexagrammos ,stelleri ,Hexagrammos stelleri ,0.00692,3.16,FishBase
9-Nov-19,McKenzie,Lo,1,15,Pass One,17,Yellowtail Rockfish,,Sebastidae,Sebastes ,flavidus,Sebastes flavidus,0.0000149,3,"NOAA 1978 Washington, Gowan, & Ito"
9-Nov-19,McKenzie,Lo,1,15,Pass One,14,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,15,Pass Two,12,Brown Rockfish,,Sebastidae,Sebastes,auriculatus,Sebastes auriculatus,0.01047,3.07,FishBase
9-Nov-19,McKenzie,Lo,1,15,Pass Two,6,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
9-Nov-19,McKenzie,Lo,1,15,Pass Two,8,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
9-Nov-19,McKenzie,Lo,1,15,Pass Two,24,Yellowtail Rockfish,,Sebastidae,Sebastes ,flavidus,Sebastes flavidus,0.0000149,3,"NOAA 1978 Washington, Gowan, & Ito"
9-Nov-19,McKenzie,Lo,1,15,Pass Two,23,Yellowtail Rockfish,,Sebastidae,Sebastes ,flavidus,Sebastes flavidus,0.0000149,3,"NOAA 1978 Washington, Gowan, & Ito"
9-Nov-19,McKenzie,Lo,1,15,Pass Two,23,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,15,Pass Two,28,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,15,Pass Two,19,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,15,Pass Two,12,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass One,25,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,26,Kelp Greenling,F,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0009213,2.675,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,6,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,5,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,3,Padded Sculpin,,Cottidae,Artedius,fenestralis,Artedius fenestralis,0.00646,3.16,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,7,Sailfin Sculpin,,Hemitripteridae,Nautichthys ,oculofasciatus,Nautichthys oculofasciatus,0.00457,3.11,FishBase
9-Nov-19,McKenzie,Lo,1,3,Pass Two,5,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,5,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,6,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,6,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,4,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,4,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,5,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
9-Nov-19,McKenzie,Lo,1,3,Pass Two,4,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
10-Nov-19,Anniversary,Lo,1,15,Pass One,17,Kelp Greenling,M,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.00003586,3.225,California Fish and Game Fish Bulletin 177
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,3,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass One,22,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
10-Nov-19,Anniversary,Lo,1,15,Pass Two,4,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,5,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,6,Speckled Sanddab,,Paralichthyidae ,Citharichthys,stigmaeus,Citharichthys stigmaeus,0.00724,3.15,FishBase
10-Nov-19,Anniversary,Lo,1,15,Pass Two,23,Copper Rockfish,,Sebastidae,Sebastes,caurinus,Sebastes caurinus,0.00001597,3.0405,California Fish and Game Fish Bulletin 177
10-Nov-19,Anniversary,Lo,1,3,Pass One,8,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,10,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,7,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,6,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,8,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Kelp Perch,,Embiotocidae,Brachyistius,frenatus,Brachyistius frenatus,0.01318,3.05,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,8,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,12,Pile Perch,,Embiotocidae,Rhacochilus,vacca,Rhacochilus vacca,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,9,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,10,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,8,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,8,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
10-Nov-19,Anniversary,Lo,1,3,Pass One,8,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
